ts,service,region,p50_ms,p95_ms,p99_ms
2026-01-24 22:21:00+00:00,orders-api,us-east,101.36,221.98,381.72
2026-01-24 22:22:00+00:00,orders-api,us-east,101.59,207.8,394.45
2026-01-24 22:23:00+00:00,orders-api,us-east,97.21,188.38,329.24
2026-01-24 22:24:00+00:00,orders-api,us-east,106.86,244.95,409.03
2026-01-24 22:25:00+00:00,orders-api,us-east,109.21,235.73,441.09
2026-01-24 22:26:00+00:00,orders-api,us-east,92.98,179.11,363.36
2026-01-24 22:27:00+00:00,orders-api,us-east,86.55,165.57,337.64
2026-01-24 22:28:00+00:00,orders-api,us-east,112.19,248.39,416.04
2026-01-24 22:29:00+00:00,orders-api,us-east,99.3,202.97,399.02
2026-01-24 22:30:00+00:00,orders-api,us-east,99.92,189.5,374.8
2026-01-24 22:31:00+00:00,orders-api,us-east,98.8,211.01,346.56
2026-01-24 22:32:00+00:00,orders-api,us-east,102.57,226.74,378.18
2026-01-24 22:33:00+00:00,orders-api,us-east,100.8,201.4,400.57
2026-01-24 22:34:00+00:00,orders-api,us-east,106.35,197.93,333.68
2026-01-24 22:35:00+00:00,orders-api,us-east,103.23,229.44,387.17
2026-01-24 22:36:00+00:00,orders-api,us-east,99.16,237.86,362.35
2026-01-24 22:37:00+00:00,orders-api,us-east,94.92,187.97,388.63
2026-01-24 22:38:00+00:00,orders-api,us-east,109.44,244.59,408.75
2026-01-24 22:39:00+00:00,orders-api,us-east,105.61,219.93,394.07
2026-01-24 22:40:00+00:00,orders-api,us-east,102.2,228.94,452.37
2026-01-24 22:41:00+00:00,orders-api,us-east,106.17,229.93,384.3
2026-01-24 22:42:00+00:00,orders-api,us-east,98.49,198.61,329.12
2026-01-24 22:43:00+00:00,orders-api,us-east,104.13,236.08,390.44
2026-01-24 22:44:00+00:00,orders-api,us-east,110.54,233.97,401.58
2026-01-24 22:45:00+00:00,orders-api,us-east,102.96,198.59,430.82
2026-01-24 22:46:00+00:00,orders-api,us-east,98.68,213.85,374.53
2026-01-24 22:47:00+00:00,orders-api,us-east,105.24,227.12,412.64
2026-01-24 22:48:00+00:00,orders-api,us-east,101.43,213.42,391.49
2026-01-24 22:49:00+00:00,orders-api,us-east,101.58,197.72,374.5
2026-01-24 22:50:00+00:00,orders-api,us-east,109.7,261.77,450.18
2026-01-24 22:51:00+00:00,orders-api,us-east,96.96,193.37,336.85
2026-01-24 22:52:00+00:00,orders-api,us-east,101.68,214.06,357.25
2026-01-24 22:53:00+00:00,orders-api,us-east,115.17,223.9,398.35
2026-01-24 22:54:00+00:00,orders-api,us-east,94.53,221.55,348.14
2026-01-24 22:55:00+00:00,orders-api,us-east,114.32,210.44,464.25
2026-01-24 22:56:00+00:00,orders-api,us-east,111.64,231.39,416.83
2026-01-24 22:57:00+00:00,orders-api,us-east,102.81,204.61,397.21
2026-01-24 22:58:00+00:00,orders-api,us-east,105.24,224.27,401.26
2026-01-24 22:59:00+00:00,orders-api,us-east,101.57,216.82,391.97
2026-01-24 23:00:00+00:00,orders-api,us-east,101.77,195.64,406.71
2026-01-24 23:01:00+00:00,orders-api,us-east,94.75,187.63,387.94
2026-01-24 23:02:00+00:00,orders-api,us-east,110.65,228.99,440.54
2026-01-24 23:03:00+00:00,orders-api,us-east,103.35,220.03,397.8
2026-01-24 23:04:00+00:00,orders-api,us-east,99.43,201.72,377.76
2026-01-24 23:05:00+00:00,orders-api,us-east,108.78,228.41,399.36
2026-01-24 23:06:00+00:00,orders-api,us-east,105.56,209.71,429.42
2026-01-24 23:07:00+00:00,orders-api,us-east,105.83,242.07,399.82
2026-01-24 23:08:00+00:00,orders-api,us-east,101.08,186.05,368.86
2026-01-24 23:09:00+00:00,orders-api,us-east,101.51,221.34,370.59
2026-01-24 23:10:00+00:00,orders-api,us-east,117.4,230.58,396.25
2026-01-24 23:11:00+00:00,orders-api,us-east,103.83,215.33,447.71
2026-01-24 23:12:00+00:00,orders-api,us-east,102.32,219.48,383.41
2026-01-24 23:13:00+00:00,orders-api,us-east,105.43,233.86,412.73
2026-01-24 23:14:00+00:00,orders-api,us-east,106.79,226.68,419.45
2026-01-24 23:15:00+00:00,orders-api,us-east,111.51,237.74,460.57
2026-01-24 23:16:00+00:00,orders-api,us-east,103.38,223.5,415.0
2026-01-24 23:17:00+00:00,orders-api,us-east,109.27,237.56,419.55
2026-01-24 23:18:00+00:00,orders-api,us-east,104.66,208.46,412.91
2026-01-24 23:19:00+00:00,orders-api,us-east,102.36,200.01,367.54
2026-01-24 23:20:00+00:00,orders-api,us-east,96.85,202.29,364.68
2026-01-24 23:21:00+00:00,orders-api,us-east,108.81,211.48,404.06
2026-01-24 23:22:00+00:00,orders-api,us-east,107.27,212.8,404.41
2026-01-24 23:23:00+00:00,orders-api,us-east,93.43,218.36,338.67
2026-01-24 23:24:00+00:00,orders-api,us-east,108.55,221.61,382.94
2026-01-24 23:25:00+00:00,orders-api,us-east,102.56,227.23,417.99
2026-01-24 23:26:00+00:00,orders-api,us-east,110.24,236.26,433.06
2026-01-24 23:27:00+00:00,orders-api,us-east,100.76,191.73,378.83
2026-01-24 23:28:00+00:00,orders-api,us-east,110.19,231.38,476.65
2026-01-24 23:29:00+00:00,orders-api,us-east,109.33,229.48,460.03
2026-01-24 23:30:00+00:00,orders-api,us-east,98.52,213.75,385.55
2026-01-24 23:31:00+00:00,orders-api,us-east,96.99,209.27,443.62
2026-01-24 23:32:00+00:00,orders-api,us-east,107.05,228.02,424.87
2026-01-24 23:33:00+00:00,orders-api,us-east,102.06,226.83,349.87
2026-01-24 23:34:00+00:00,orders-api,us-east,112.4,237.05,432.06
2026-01-24 23:35:00+00:00,orders-api,us-east,100.4,228.02,347.54
2026-01-24 23:36:00+00:00,orders-api,us-east,111.36,222.73,442.23
2026-01-24 23:37:00+00:00,orders-api,us-east,92.49,198.32,365.51
2026-01-24 23:38:00+00:00,orders-api,us-east,103.39,211.16,398.94
2026-01-24 23:39:00+00:00,orders-api,us-east,113.53,219.0,389.17
2026-01-24 23:40:00+00:00,orders-api,us-east,103.22,226.87,381.43
2026-01-24 23:41:00+00:00,orders-api,us-east,104.99,226.4,379.13
2026-01-24 23:42:00+00:00,orders-api,us-east,105.89,214.15,424.43
2026-01-24 23:43:00+00:00,orders-api,us-east,105.3,223.72,407.17
2026-01-24 23:44:00+00:00,orders-api,us-east,103.85,217.82,386.35
2026-01-24 23:45:00+00:00,orders-api,us-east,113.17,250.08,395.18
2026-01-24 23:46:00+00:00,orders-api,us-east,106.29,218.37,407.53
2026-01-24 23:47:00+00:00,orders-api,us-east,107.87,219.92,378.0
2026-01-24 23:48:00+00:00,orders-api,us-east,111.36,246.84,402.37
2026-01-24 23:49:00+00:00,orders-api,us-east,92.8,193.05,381.84
2026-01-24 23:50:00+00:00,orders-api,us-east,101.2,222.66,362.71
2026-01-24 23:51:00+00:00,orders-api,us-east,103.1,200.19,337.78
2026-01-24 23:52:00+00:00,orders-api,us-east,108.48,225.97,386.95
2026-01-24 23:53:00+00:00,orders-api,us-east,109.25,235.85,413.73
2026-01-24 23:54:00+00:00,orders-api,us-east,94.35,197.44,384.44
2026-01-24 23:55:00+00:00,orders-api,us-east,102.85,213.76,356.76
2026-01-24 23:56:00+00:00,orders-api,us-east,112.4,233.52,426.51
2026-01-24 23:57:00+00:00,orders-api,us-east,96.32,226.57,362.53
2026-01-24 23:58:00+00:00,orders-api,us-east,107.68,231.27,411.21
2026-01-24 23:59:00+00:00,orders-api,us-east,108.98,225.28,429.21
2026-01-25 00:00:00+00:00,orders-api,us-east,109.01,234.5,387.34
2026-01-25 00:01:00+00:00,orders-api,us-east,99.01,224.13,367.87
2026-01-25 00:02:00+00:00,orders-api,us-east,106.5,229.4,401.02
2026-01-25 00:03:00+00:00,orders-api,us-east,100.25,196.64,373.07
2026-01-25 00:04:00+00:00,orders-api,us-east,109.6,220.24,434.78
2026-01-25 00:05:00+00:00,orders-api,us-east,99.31,199.77,358.24
2026-01-25 00:06:00+00:00,orders-api,us-east,106.5,233.02,366.22
2026-01-25 00:07:00+00:00,orders-api,us-east,115.58,249.97,386.87
2026-01-25 00:08:00+00:00,orders-api,us-east,110.84,244.82,482.68
2026-01-25 00:09:00+00:00,orders-api,us-east,100.22,206.59,391.54
2026-01-25 00:10:00+00:00,orders-api,us-east,103.96,234.76,384.9
2026-01-25 00:11:00+00:00,orders-api,us-east,104.7,244.99,396.72
2026-01-25 00:12:00+00:00,orders-api,us-east,104.32,226.0,362.99
2026-01-25 00:13:00+00:00,orders-api,us-east,110.55,213.12,389.18
2026-01-25 00:14:00+00:00,orders-api,us-east,106.64,235.02,385.93
2026-01-25 00:15:00+00:00,orders-api,us-east,115.14,244.35,388.27
2026-01-25 00:16:00+00:00,orders-api,us-east,101.5,231.59,397.41
2026-01-25 00:17:00+00:00,orders-api,us-east,113.06,259.29,446.23
2026-01-25 00:18:00+00:00,orders-api,us-east,107.23,212.01,410.08
2026-01-25 00:19:00+00:00,orders-api,us-east,114.95,236.61,452.93
2026-01-25 00:20:00+00:00,orders-api,us-east,107.31,219.63,386.4
2026-01-25 00:21:00+00:00,orders-api,us-east,105.37,240.46,401.82
2026-01-25 00:22:00+00:00,orders-api,us-east,103.44,218.97,414.78
2026-01-25 00:23:00+00:00,orders-api,us-east,98.59,228.04,393.15
2026-01-25 00:24:00+00:00,orders-api,us-east,107.07,230.55,433.8
2026-01-25 00:25:00+00:00,orders-api,us-east,101.27,210.89,403.23
2026-01-25 00:26:00+00:00,orders-api,us-east,99.51,208.95,387.91
2026-01-25 00:27:00+00:00,orders-api,us-east,98.38,209.0,379.81
2026-01-25 00:28:00+00:00,orders-api,us-east,105.16,224.24,377.72
2026-01-25 00:29:00+00:00,orders-api,us-east,97.91,230.69,375.38
2026-01-25 00:30:00+00:00,orders-api,us-east,102.19,207.87,397.07
2026-01-25 00:31:00+00:00,orders-api,us-east,98.86,207.23,346.02
2026-01-25 00:32:00+00:00,orders-api,us-east,102.83,237.33,370.57
2026-01-25 00:33:00+00:00,orders-api,us-east,115.15,237.86,461.11
2026-01-25 00:34:00+00:00,orders-api,us-east,104.32,220.82,403.21
2026-01-25 00:35:00+00:00,orders-api,us-east,104.53,232.13,377.52
2026-01-25 00:36:00+00:00,orders-api,us-east,118.9,247.11,420.68
2026-01-25 00:37:00+00:00,orders-api,us-east,103.96,246.11,362.57
2026-01-25 00:38:00+00:00,orders-api,us-east,107.99,230.5,421.81
2026-01-25 00:39:00+00:00,orders-api,us-east,102.96,218.9,377.59
2026-01-25 00:40:00+00:00,orders-api,us-east,105.92,238.81,441.45
2026-01-25 00:41:00+00:00,orders-api,us-east,112.56,242.29,431.3
2026-01-25 00:42:00+00:00,orders-api,us-east,100.1,216.48,374.96
2026-01-25 00:43:00+00:00,orders-api,us-east,105.28,223.52,427.54
2026-01-25 00:44:00+00:00,orders-api,us-east,103.53,219.56,356.8
2026-01-25 00:45:00+00:00,orders-api,us-east,116.09,228.83,411.38
2026-01-25 00:46:00+00:00,orders-api,us-east,102.15,216.55,444.73
2026-01-25 00:47:00+00:00,orders-api,us-east,106.43,215.25,366.01
2026-01-25 00:48:00+00:00,orders-api,us-east,101.81,227.34,360.43
2026-01-25 00:49:00+00:00,orders-api,us-east,99.32,219.55,359.06
2026-01-25 00:50:00+00:00,orders-api,us-east,109.47,230.25,422.54
2026-01-25 00:51:00+00:00,orders-api,us-east,98.04,224.76,367.95
2026-01-25 00:52:00+00:00,orders-api,us-east,110.02,248.05,463.22
2026-01-25 00:53:00+00:00,orders-api,us-east,108.59,244.02,366.53
2026-01-25 00:54:00+00:00,orders-api,us-east,99.82,208.12,404.4
2026-01-25 00:55:00+00:00,orders-api,us-east,108.31,225.47,392.26
2026-01-25 00:56:00+00:00,orders-api,us-east,103.44,211.36,367.47
2026-01-25 00:57:00+00:00,orders-api,us-east,105.49,225.57,402.48
2026-01-25 00:58:00+00:00,orders-api,us-east,108.95,226.91,401.73
2026-01-25 00:59:00+00:00,orders-api,us-east,106.59,222.03,435.4
2026-01-25 01:00:00+00:00,orders-api,us-east,113.54,229.47,423.91
2026-01-25 01:01:00+00:00,orders-api,us-east,97.93,207.47,372.45
2026-01-25 01:02:00+00:00,orders-api,us-east,101.02,232.0,393.76
2026-01-25 01:03:00+00:00,orders-api,us-east,111.53,226.1,419.67
2026-01-25 01:04:00+00:00,orders-api,us-east,113.5,246.44,476.1
2026-01-25 01:05:00+00:00,orders-api,us-east,98.14,229.82,370.58
2026-01-25 01:06:00+00:00,orders-api,us-east,105.25,208.6,456.5
2026-01-25 01:07:00+00:00,orders-api,us-east,114.12,246.59,415.68
2026-01-25 01:08:00+00:00,orders-api,us-east,109.68,243.07,447.79
2026-01-25 01:09:00+00:00,orders-api,us-east,109.97,204.61,444.61
2026-01-25 01:10:00+00:00,orders-api,us-east,103.87,201.86,345.56
2026-01-25 01:11:00+00:00,orders-api,us-east,104.28,220.68,401.02
2026-01-25 01:12:00+00:00,orders-api,us-east,107.44,242.61,388.75
2026-01-25 01:13:00+00:00,orders-api,us-east,112.87,212.25,413.62
2026-01-25 01:14:00+00:00,orders-api,us-east,104.85,236.27,354.04
2026-01-25 01:15:00+00:00,orders-api,us-east,113.93,236.04,425.53
2026-01-25 01:16:00+00:00,orders-api,us-east,107.37,230.57,385.08
2026-01-25 01:17:00+00:00,orders-api,us-east,107.83,222.86,402.9
2026-01-25 01:18:00+00:00,orders-api,us-east,103.29,215.26,426.17
2026-01-25 01:19:00+00:00,orders-api,us-east,107.06,219.4,390.23
2026-01-25 01:20:00+00:00,orders-api,us-east,108.39,220.58,414.43
2026-01-25 01:21:00+00:00,orders-api,us-east,110.76,240.81,376.98
2026-01-25 01:22:00+00:00,orders-api,us-east,101.08,195.5,339.58
2026-01-25 01:23:00+00:00,orders-api,us-east,105.23,205.02,420.16
2026-01-25 01:24:00+00:00,orders-api,us-east,113.42,234.97,429.05
2026-01-25 01:25:00+00:00,orders-api,us-east,97.37,198.78,356.52
2026-01-25 01:26:00+00:00,orders-api,us-east,105.2,227.33,415.47
2026-01-25 01:27:00+00:00,orders-api,us-east,103.71,218.28,424.92
2026-01-25 01:28:00+00:00,orders-api,us-east,106.59,226.83,425.09
2026-01-25 01:29:00+00:00,orders-api,us-east,111.66,225.93,468.17
2026-01-25 01:30:00+00:00,orders-api,us-east,107.42,257.54,370.15
2026-01-25 01:31:00+00:00,orders-api,us-east,96.83,210.45,382.48
2026-01-25 01:32:00+00:00,orders-api,us-east,96.09,204.72,400.17
2026-01-25 01:33:00+00:00,orders-api,us-east,95.83,193.95,375.33
2026-01-25 01:34:00+00:00,orders-api,us-east,108.76,220.46,386.9
2026-01-25 01:35:00+00:00,orders-api,us-east,102.13,189.8,372.13
2026-01-25 01:36:00+00:00,orders-api,us-east,96.3,198.65,382.76
2026-01-25 01:37:00+00:00,orders-api,us-east,98.14,204.13,385.01
2026-01-25 01:38:00+00:00,orders-api,us-east,104.15,212.26,384.28
2026-01-25 01:39:00+00:00,orders-api,us-east,106.3,230.51,413.78
2026-01-25 01:40:00+00:00,orders-api,us-east,107.06,228.71,417.37
2026-01-25 01:41:00+00:00,orders-api,us-east,112.13,246.17,403.55
2026-01-25 01:42:00+00:00,orders-api,us-east,114.28,226.81,455.35
2026-01-25 01:43:00+00:00,orders-api,us-east,105.4,230.38,440.92
2026-01-25 01:44:00+00:00,orders-api,us-east,115.34,242.85,422.49
2026-01-25 01:45:00+00:00,orders-api,us-east,105.78,231.19,434.71
2026-01-25 01:46:00+00:00,orders-api,us-east,101.72,214.38,449.07
2026-01-25 01:47:00+00:00,orders-api,us-east,102.32,226.56,449.85
2026-01-25 01:48:00+00:00,orders-api,us-east,105.29,226.02,389.07
2026-01-25 01:49:00+00:00,orders-api,us-east,111.54,225.44,441.45
2026-01-25 01:50:00+00:00,orders-api,us-east,105.54,255.59,401.14
2026-01-25 01:51:00+00:00,orders-api,us-east,110.25,221.83,398.48
2026-01-25 01:52:00+00:00,orders-api,us-east,107.01,206.91,408.5
2026-01-25 01:53:00+00:00,orders-api,us-east,102.4,230.11,371.03
2026-01-25 01:54:00+00:00,orders-api,us-east,121.63,249.53,445.39
2026-01-25 01:55:00+00:00,orders-api,us-east,99.72,212.11,371.12
2026-01-25 01:56:00+00:00,orders-api,us-east,104.61,226.2,413.3
2026-01-25 01:57:00+00:00,orders-api,us-east,121.36,263.74,479.03
2026-01-25 01:58:00+00:00,orders-api,us-east,113.75,282.56,434.98
2026-01-25 01:59:00+00:00,orders-api,us-east,107.6,224.99,420.63
2026-01-25 02:00:00+00:00,orders-api,us-east,114.25,234.52,409.72
2026-01-25 02:01:00+00:00,orders-api,us-east,111.13,232.17,413.36
2026-01-25 02:02:00+00:00,orders-api,us-east,107.06,218.86,393.91
2026-01-25 02:03:00+00:00,orders-api,us-east,109.53,229.69,378.43
2026-01-25 02:04:00+00:00,orders-api,us-east,109.57,223.66,393.19
2026-01-25 02:05:00+00:00,orders-api,us-east,109.36,220.47,410.78
2026-01-25 02:06:00+00:00,orders-api,us-east,109.63,205.74,416.45
2026-01-25 02:07:00+00:00,orders-api,us-east,116.67,260.45,455.29
2026-01-25 02:08:00+00:00,orders-api,us-east,115.41,241.25,433.19
2026-01-25 02:09:00+00:00,orders-api,us-east,106.16,229.57,458.56
2026-01-25 02:10:00+00:00,orders-api,us-east,110.67,246.68,414.9
2026-01-25 02:11:00+00:00,orders-api,us-east,105.27,229.89,409.13
2026-01-25 02:12:00+00:00,orders-api,us-east,112.12,237.29,455.24
2026-01-25 02:13:00+00:00,orders-api,us-east,103.5,216.17,357.34
2026-01-25 02:14:00+00:00,orders-api,us-east,106.72,233.78,435.58
2026-01-25 02:15:00+00:00,orders-api,us-east,98.74,228.54,362.32
2026-01-25 02:16:00+00:00,orders-api,us-east,113.25,264.77,419.13
2026-01-25 02:17:00+00:00,orders-api,us-east,119.3,239.57,461.35
2026-01-25 02:18:00+00:00,orders-api,us-east,115.41,254.86,463.76
2026-01-25 02:19:00+00:00,orders-api,us-east,110.74,231.77,452.68
2026-01-25 02:20:00+00:00,orders-api,us-east,112.48,233.9,399.92
2026-01-25 02:21:00+00:00,orders-api,us-east,121.12,265.05,449.01
2026-01-25 02:22:00+00:00,orders-api,us-east,102.91,224.06,392.38
2026-01-25 02:23:00+00:00,orders-api,us-east,107.78,230.48,403.28
2026-01-25 02:24:00+00:00,orders-api,us-east,114.98,243.83,431.36
2026-01-25 02:25:00+00:00,orders-api,us-east,110.43,211.84,380.14
2026-01-25 02:26:00+00:00,orders-api,us-east,113.95,224.19,372.08
2026-01-25 02:27:00+00:00,orders-api,us-east,97.54,230.68,454.91
2026-01-25 02:28:00+00:00,orders-api,us-east,107.88,190.26,371.6
2026-01-25 02:29:00+00:00,orders-api,us-east,115.35,237.72,468.37
2026-01-25 02:30:00+00:00,orders-api,us-east,110.91,234.49,384.64
2026-01-25 02:31:00+00:00,orders-api,us-east,105.54,226.73,349.87
2026-01-25 02:32:00+00:00,orders-api,us-east,108.74,237.57,373.37
2026-01-25 02:33:00+00:00,orders-api,us-east,110.22,221.03,420.32
2026-01-25 02:34:00+00:00,orders-api,us-east,97.56,220.87,328.66
2026-01-25 02:35:00+00:00,orders-api,us-east,104.43,218.13,380.52
2026-01-25 02:36:00+00:00,orders-api,us-east,100.85,216.37,363.51
2026-01-25 02:37:00+00:00,orders-api,us-east,120.23,273.25,420.55
2026-01-25 02:38:00+00:00,orders-api,us-east,107.44,221.77,450.38
2026-01-25 02:39:00+00:00,orders-api,us-east,109.95,238.51,432.28
2026-01-25 02:40:00+00:00,orders-api,us-east,107.51,230.02,387.71
2026-01-25 02:41:00+00:00,orders-api,us-east,105.81,229.63,411.38
2026-01-25 02:42:00+00:00,orders-api,us-east,106.88,224.94,437.53
2026-01-25 02:43:00+00:00,orders-api,us-east,116.68,252.22,493.29
2026-01-25 02:44:00+00:00,orders-api,us-east,105.04,233.4,417.03
2026-01-25 02:45:00+00:00,orders-api,us-east,111.53,228.94,428.44
2026-01-25 02:46:00+00:00,orders-api,us-east,112.59,224.37,401.84
2026-01-25 02:47:00+00:00,orders-api,us-east,108.44,210.88,422.78
2026-01-25 02:48:00+00:00,orders-api,us-east,117.32,235.01,462.67
2026-01-25 02:49:00+00:00,orders-api,us-east,97.25,230.56,383.05
2026-01-25 02:50:00+00:00,orders-api,us-east,101.94,220.36,396.64
2026-01-25 02:51:00+00:00,orders-api,us-east,116.89,240.6,422.54
2026-01-25 02:52:00+00:00,orders-api,us-east,106.21,218.93,403.4
2026-01-25 02:53:00+00:00,orders-api,us-east,111.01,249.78,429.36
2026-01-25 02:54:00+00:00,orders-api,us-east,109.48,223.18,419.37
2026-01-25 02:55:00+00:00,orders-api,us-east,99.36,187.57,357.8
2026-01-25 02:56:00+00:00,orders-api,us-east,113.4,239.46,407.73
2026-01-25 02:57:00+00:00,orders-api,us-east,103.71,227.87,395.13
2026-01-25 02:58:00+00:00,orders-api,us-east,105.72,230.51,397.78
2026-01-25 02:59:00+00:00,orders-api,us-east,114.58,238.56,409.11
2026-01-25 03:00:00+00:00,orders-api,us-east,115.27,227.94,408.37
2026-01-25 03:01:00+00:00,orders-api,us-east,106.72,227.7,446.44
2026-01-25 03:02:00+00:00,orders-api,us-east,111.72,236.78,469.15
2026-01-25 03:03:00+00:00,orders-api,us-east,109.99,236.49,418.07
2026-01-25 03:04:00+00:00,orders-api,us-east,112.49,240.03,408.56
2026-01-25 03:05:00+00:00,orders-api,us-east,104.37,212.88,413.8
2026-01-25 03:06:00+00:00,orders-api,us-east,104.83,215.13,439.12
2026-01-25 03:07:00+00:00,orders-api,us-east,119.43,241.98,450.3
2026-01-25 03:08:00+00:00,orders-api,us-east,113.33,249.97,439.98
2026-01-25 03:09:00+00:00,orders-api,us-east,117.0,255.02,434.41
2026-01-25 03:10:00+00:00,orders-api,us-east,107.43,207.02,397.22
2026-01-25 03:11:00+00:00,orders-api,us-east,113.62,224.6,427.82
2026-01-25 03:12:00+00:00,orders-api,us-east,110.01,236.36,386.68
2026-01-25 03:13:00+00:00,orders-api,us-east,114.07,206.77,382.5
2026-01-25 03:14:00+00:00,orders-api,us-east,101.41,229.44,348.96
2026-01-25 03:15:00+00:00,orders-api,us-east,101.97,223.64,419.15
2026-01-25 03:16:00+00:00,orders-api,us-east,106.69,199.18,380.71
2026-01-25 03:17:00+00:00,orders-api,us-east,112.39,244.11,412.42
2026-01-25 03:18:00+00:00,orders-api,us-east,97.63,208.45,355.58
2026-01-25 03:19:00+00:00,orders-api,us-east,113.94,235.97,464.42
2026-01-25 03:20:00+00:00,orders-api,us-east,113.56,230.84,435.32
2026-01-25 03:21:00+00:00,orders-api,us-east,98.58,227.52,384.17
2026-01-25 03:22:00+00:00,orders-api,us-east,109.47,210.08,400.47
2026-01-25 03:23:00+00:00,orders-api,us-east,115.73,253.49,474.99
2026-01-25 03:24:00+00:00,orders-api,us-east,104.59,214.18,435.34
2026-01-25 03:25:00+00:00,orders-api,us-east,103.33,242.21,391.73
2026-01-25 03:26:00+00:00,orders-api,us-east,106.78,234.15,399.75
2026-01-25 03:27:00+00:00,orders-api,us-east,113.98,223.3,417.38
2026-01-25 03:28:00+00:00,orders-api,us-east,104.24,215.39,406.42
2026-01-25 03:29:00+00:00,orders-api,us-east,107.46,235.07,431.9
2026-01-25 03:30:00+00:00,orders-api,us-east,109.33,223.36,452.17
2026-01-25 03:31:00+00:00,orders-api,us-east,108.87,232.6,445.23
